ID,name,club,age,height_cm,weight_kg,nationality,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves
162471,A. Keogh,Perth Glory,31,183,73,Republic of Ireland,21e5,8e3,27e5,71,71,74,70,62,68,36,73,1,3
138920,R. Vitiello,Ternana,34,176,72,Italy,725e3,3e3,11e5,71,71,66,47,53,56,72,61,1,2
203177,D. Foulquier,RC Strasbourg,24,183,78,France,26e5,27e3,NA,71,76,76,51,62,71,69,74,1,2
140201,Y. Okubo,F.C. Tokyo,35,170,73,Japan,11e5,7e3,14e5,71,71,48,73,62,71,21,58,2,3
159913,A. Fuentoza,Everton de Viña del Mar,33,178,69,Chile,9e5,3e3,13e5,71,71,78,55,66,63,65,61,1,2
190633,H. Dalsgaard,Brentford,27,192,81,Denmark,2e6,27e3,37e5,71,71,83,66,62,67,68,70,1,2
202154,F. Bordagaray,Defensa y Justicia,30,178,75,Argentina,23e5,14e3,NA,71,71,73,73,63,72,36,65,1,3
206506,T. Dingomé,ES Troyes AC,26,174,69,France,24e5,15e3,49e5,71,73,68,61,69,72,69,70,1,3
160170,W. Cestedo,CD Palestino,29,191,87,Chile,16e5,3e3,22e5,71,71,71,70,74,69,35,72,1,1
192938,Y. Ngbakoto,Queens Park Rangers,25,174,72,DR Congo,29e5,2e4,57e5,71,73,77,70,66,73,23,63,1,3
199339,M. Riemann,VfL Bochum,28,186,83,Germany,19e5,11e3,32e5,71,72,70,71,73,73,49,66,1,1
136363,Jung Jo Gook,Gangwon FC,33,186,78,Korea Republic,15e5,6e3,19e5,71,71,66,71,58,62,25,69,1,3
200108,N. Boilesen,FC København,25,186,73,Denmark,25e5,13e3,35e5,71,75,75,49,62,70,70,68,2,2
218540,A. Oyongo,Montreal Impact,26,175,68,Cameroon,24e5,6e3,38e5,71,74,84,57,67,75,64,66,1,3
160172,H. Salazores,Santiago Wanderers,29,175,70,Chile,18e5,4e3,25e5,71,71,76,59,63,69,67,67,1,3
188844,Marc Valiente,KAS Eupen,30,184,71,Spain,18e5,9e3,26e5,71,71,52,33,59,51,72,69,1,2
160173,G. Varelinto,CD O'Higgins,25,176,74,Chile,2e6,5e3,29e5,71,71,78,42,54,59,69,81,1,3
229037,Borja Valle,RC Deportivo de La Coruña,24,177,72,Spain,3e6,14e3,65e5,71,74,76,67,64,74,38,54,1,4
207790,K. Ayhan,Fortuna Düsseldorf,22,184,84,Turkey,3e6,15e3,54e5,71,79,66,53,69,64,69,70,1,2
229038,Christian Rivera,SD Eibar,19,190,80,Spain,46e5,7e3,125e5,71,85,55,48,67,67,67,70,1,3
230319,André Milazisco,Associação Atlética Ponte Preta,33,188,85,Brazil,12e5,9e3,23e5,71,71,77,61,62,77,34,64,1,1
201136,M. Colin,Birmingham City,25,180,76,France,25e5,18e3,5e6,71,75,76,33,62,70,69,71,1,2
202416,Martos,Sporting Charleroi,33,181,73,Spain,95e4,1e4,14e5,71,71,62,34,61,62,74,65,1,2
215216,A. Niz,Club Atlético Tigre,29,179,79,Argentina,18e5,1e4,28e5,71,71,65,43,46,45,72,69,1,2
223920,A. Avlonitis,Panathinaikos FC,27,191,83,Greece,2e6,1e3,44e5,71,71,60,39,46,45,73,73,1,2
231600,Marc Navarro,RCD Espanyol,21,188,79,Spain,32e5,13e3,72e5,71,80,68,56,67,63,70,68,1,2
200113,F. Jozefzoon,Brentford,26,175,72,Netherlands,28e5,32e3,55e5,71,72,91,60,62,75,33,61,1,3
212401,S. Moreira,FC Lorient,22,178,72,France,28e5,5e3,56e5,71,78,70,31,67,65,70,65,1,2
214193,D. Mosquera,Independiente Santa Fe,24,182,72,Colombia,26e5,3e3,39e5,71,76,81,39,59,62,67,76,1,2
179633,S. Rieks,IFK Göteborg,30,185,75,Denmark,22e5,6e3,28e5,71,71,75,70,66,73,32,60,1,3
205234,A. Akaichi,Al Ittihad,28,185,80,Tunisia,24e5,29e3,4e6,71,71,73,69,55,70,24,73,1,3
142258,S. Bossut,SV Zulte-Waregem,31,187,80,Belgium,14e5,9e3,22e5,71,71,70,71,65,71,45,72,1,1
211378,J. Irvine,Hull City,24,188,70,Australia,31e5,8e3,62e5,71,76,76,69,67,69,71,79,1,3
216498,I. Mystakidis,PAOK Thessaloniki,22,181,76,Greece,34e5,1e3,81e5,71,78,75,69,63,71,34,67,1,3
223922,A. Bouchalakis,Nottingham Forest,24,186,78,Greece,3e6,18e3,58e5,71,74,66,68,72,68,62,68,1,2
229298,Leonardo,Al Ahli,25,174,70,Brazil,3e6,25e3,53e5,71,74,78,68,68,75,29,60,1,3
236466,C. Michelin,Toulouse FC,20,178,63,France,4e6,14e3,106e5,71,84,68,50,71,71,67,64,1,2
171954,B. Kısa,Bursaspor,34,180,70,Turkey,12e5,13e3,23e5,71,71,53,72,76,72,55,56,1,3
203699,G. Courtet,FC Lorient,28,180,72,France,24e5,7e3,44e5,71,71,71,69,63,70,28,69,1,3
221619,V. Cabrera,Montreal Impact,24,182,72,Argentina,25e5,5e3,4e6,71,74,71,38,53,63,71,70,1,2
183475,S. Grytebust,Odense Boldklub,27,187,83,Norway,16e5,8e3,2e6,71,71,70,67,67,76,41,68,1,1
183987,S. Celozzi,VfL Bochum,28,171,74,Germany,19e5,13e3,3e6,71,71,75,44,65,69,67,65,1,3
201908,A. Wisdom,Derby County,24,186,78,England,26e5,29e3,51e5,71,75,73,30,57,60,74,75,1,2
227508,Melero,SD Huesca,23,183,79,Spain,28e5,5e3,51e5,71,78,63,69,68,68,69,66,1,3
199861,W. Sobota,FC St. Pauli,30,175,63,Poland,22e5,14e3,36e5,71,71,89,63,62,74,37,53,1,4
204213,I. Latovlevici,Galatasaray SK,31,176,74,Romania,16e5,32e3,29e5,71,71,72,63,69,67,69,72,1,2
208309,I. Cissé,Fulham,23,181,84,Belgium,27e5,23e3,53e5,71,76,75,49,64,66,69,75,1,2
240309,Y. Makarenko,KV Kortrijk,26,186,77,Ukraine,24e5,1e4,38e5,71,74,74,56,68,67,68,68,1,3
229558,D. Upamecano,RB Leipzig,18,185,83,France,44e5,17e3,102e5,71,86,79,32,53,57,69,71,1,2
168630,M. Dabo,SM Caen,30,176,65,France,17e5,15e3,34e5,71,71,74,51,62,68,71,67,1,2
204215,A. Reach,Sheffield Wednesday,24,185,73,England,32e5,32e3,63e5,71,76,78,63,64,73,50,71,1,3
215223,W. Benítez,OGC Nice,24,191,91,Argentina,24e5,13e3,51e5,71,78,71,69,65,74,47,70,1,1
234935,João Talocha,Boavista FC,27,180,75,Portugal,2e6,6e3,4099999.9999999995,71,71,72,38,56,66,70,72,1,2
186551,F. Navarro,Club León,28,165,62,Mexico,19e5,2e4,32e5,71,71,85,58,64,69,66,61,1,2
198840,Abraham,Gimnàstic de Tarragona,31,175,71,Spain,16e5,7e3,25e5,71,71,72,52,67,71,67,75,1,2
173752,C. Gunter,Reading,27,180,71,Wales,2e6,22e3,37e5,71,71,76,48,60,63,67,73,1,2
188600,M. Abeid,Dijon FCO,24,178,77,Algeria,3e6,12e3,61e5,71,74,66,69,68,73,62,72,1,3
214201,C. Alzáte,Deportes Tolima,29,163,63,Colombia,23e5,2e3,32e5,71,71,84,62,70,72,36,51,1,3
224953,André Moreira,SC Braga,21,194,84,Portugal,26e5,16e3,NA,71,79,68,76,68,73,48,65,1,1
165561,C. Villagra,Atlético Tucumán,31,177,73,Argentina,16e5,8e3,23e5,71,71,79,56,67,68,69,70,1,3
191673,Kwon Soon Hyung,Jeju United FC,31,176,71,Korea Republic,2e6,5e3,26e5,71,71,45,68,71,68,58,66,1,2
198843,Aday Benítez,Girona CF,29,179,75,Spain,18e5,16e3,38e5,71,71,75,50,65,76,61,62,1,3
210363,L. Wílchez,Arsenal de Sarandí,33,173,65,Argentina,14e5,8e3,21e5,71,71,71,66,70,73,34,61,1,4
219835,N. Camacho,NA,29,175,73,Paraguay,0,0,NA,71,71,74,70,68,71,41,49,1,3
190907,Rhayner,Kawasaki Frontale,26,172,65,Brazil,25e5,7e3,32e5,71,71,90,63,61,77,45,70,1,4
193211,A. Ignjovski,SC Freiburg,26,175,71,Serbia,23e5,16e3,42e5,71,72,70,50,62,69,71,68,2,2
212156,S. Rincón,Vitória Guimarães,23,185,79,Colombia,33e5,7e3,77e5,71,78,84,69,59,70,27,73,1,4
230332,Wiliam Santinho,Santos Futebol Clube,33,195,91,Brazil,12e5,1e4,23e5,71,71,61,77,76,73,35,70,1,1
231868,L. Ruíz,Boavista FC,21,185,76,Colombia,39e5,1e4,NA,71,81,64,71,57,71,21,63,1,3
166844,K. Lafferty,Heart of Midlothian,29,193,88,Northern Ireland,24e5,8e3,4099999.9999999995,71,71,66,69,59,66,33,77,1,2
178108,André Leão,FC Paços de Ferreira,32,185,72,Portugal,14e5,8e3,29e5,71,71,52,56,64,60,69,74,1,2
202429,D. da Costa,Eintracht Frankfurt,23,187,85,Germany,26e5,15e3,47e5,71,76,77,45,66,71,67,77,1,3
206269,L. Jans,Waasland-Beveren,24,178,73,Luxembourg,25e5,8e3,38e5,71,74,76,49,66,69,69,70,1,2
220093,H. Hateboer,Atalanta,23,187,74,Netherlands,26e5,15e3,47e5,71,76,71,42,56,62,69,76,1,2
221885,P. Seguin,SG Dynamo Dresden,22,186,79,Germany,32e5,28e3,NA,71,80,64,51,63,67,70,72,1,2
229053,Z. Yıldırım,Antalyaspor,26,180,75,Turkey,25e5,12e3,51e5,71,74,70,59,60,67,73,76,1,2
126909,M. Yüce,Bursaspor,32,192,84,Turkey,14e5,12e3,27e5,71,71,39,48,60,65,70,73,1,2
220862,J. Hugill,Preston North End,25,184,64,England,32e5,12e3,63e5,71,76,79,66,51,66,34,87,1,3
223422,E. Loeschbor,Monarcas Morelia,30,180,76,Argentina,18e5,19e3,NA,71,71,60,39,43,47,70,71,1,2
189118,Thiago Cionek,Palermo,31,183,80,Poland,16e5,3e3,26e5,71,71,69,26,41,52,71,78,1,2
199103,A. Domínguez,Colon de Santa Fe,30,193,76,Ecuador,15e5,26e3,NA,71,71,70,70,68,68,30,70,1,1
208063,Ju Se Jong,FC Seoul,26,174,68,Korea Republic,28e5,7e3,37e5,71,73,66,61,75,66,58,72,1,2
207553,M. Rohdén,Crotone,26,182,76,Sweden,25e5,1e4,46e5,71,71,75,67,66,70,58,79,1,2
210625,K. Mbabu,BSC Young Boys,22,184,80,Switzerland,35e5,13e3,58e5,71,82,91,31,61,63,67,77,1,2
158657,T. Kessler,1. FC Köln,31,197,92,Germany,14e5,17e3,24e5,71,71,72,69,67,71,47,70,1,1
182209,M. Beevers,Bolton Wanderers,27,193,80,England,2e6,23e3,37e5,71,71,51,38,46,45,70,78,1,2
186817,R. Halliche,Estoril Praia,30,187,77,Algeria,18e5,7e3,37e5,71,71,60,41,53,51,71,72,1,2
216258,I. Bebou,Hannover 96,23,183,77,Togo,32e5,23e3,65e5,71,77,88,62,61,74,34,60,1,3
203971,C. Tainmont,Sporting Charleroi,31,185,72,France,21e5,11e3,31e5,71,71,66,68,71,69,45,70,1,3
204227,Z. Gano,KV Oostende,23,198,93,Belgium,31e5,11e3,49e5,71,75,66,69,55,63,29,76,1,2
212419,T. Mings,Bournemouth,24,196,77,England,28e5,31e3,59e5,71,78,74,36,61,66,69,77,1,2
18115,Rúben Fernandes,Portimonense SC,31,185,78,Portugal,16e5,6e3,33e5,71,71,63,48,56,55,71,72,1,2
192451,G. Carey,Plymouth Argyle,28,175,71,Republic of Ireland,24e5,9e3,42e5,71,71,81,70,69,70,57,73,1,3
213445,E. López,Guadalajara,22,167,66,Mexico,32e5,3e4,62e5,71,77,77,66,66,77,27,48,1,3
160197,E. Perozca,CD Antofagasta,33,181,70,Chile,9e5,3e3,13e5,71,71,72,42,68,70,65,62,1,3
161733,J. Rivas,Tiburones Rojos de Veracruz,32,189,93,Mexico,14e5,35e3,NA,71,71,43,48,52,44,70,76,1,2
234949,João Amaral,Vitória Setúbal,25,172,65,Portugal,28e5,7e3,61e5,71,72,82,68,63,75,29,54,1,3
178117,A. Rosi,Genoa,30,184,80,Italy,17e5,19e3,29e5,71,71,77,57,65,68,65,75,1,3
139974,H. Ghaly,Al Nassr,35,183,78,Egypt,1e6,19e3,17e5,71,71,71,65,70,72,60,77,2,3
213446,R. López,Pachuca,24,185,74,Mexico,26e5,16e3,47e5,71,76,77,64,72,69,66,68,1,3
156358,M. Muñoz,Puebla,37,185,84,Mexico,16e4,17e3,NA,71,71,71,70,66,68,33,72,1,1
230342,Edsinho Torres,Cruzeiro,33,178,77,Brazil,9e5,18e3,17e5,71,71,70,54,60,60,69,70,1,3
187590,Z. Sadaev,Terek Grozny,27,182,78,Russia,28e5,25e3,46e5,71,72,74,69,58,73,31,73,1,3
160199,F. Padrenda,CD Huachipato,33,187,76,Chile,9e5,6e3,13e5,71,71,74,64,70,74,64,76,1,2
231111,A. Hack,1. FSV Mainz 05,23,193,88,Germany,32e5,15e3,6e6,71,80,72,32,62,60,70,72,1,2
171975,G. Bergessio,Vélez Sarsfield,32,179,74,Argentina,19e5,12e3,27e5,71,71,65,69,61,66,31,75,2,2
193223,Marcelo Sarvas,D.C. United,35,178,70,Brazil,55e4,4e3,798e3,71,71,70,61,64,72,69,74,1,3
212424,W. Trapp,Columbus Crew SC,24,173,68,United States,25e5,5e3,4e6,71,74,47,52,66,66,63,64,1,2
160200,J. Jernal,CD Universidad de Concepción,25,180,75,Chile,2e6,4e3,29e5,71,71,86,56,59,71,64,70,1,3
198857,S. Romagnoli,Empoli,27,193,85,Italy,22e5,3e3,NA,71,72,55,28,36,48,73,78,1,2
201417,M. Doherty,Wolverhampton Wanderers,25,183,89,Republic of Ireland,24e5,29e3,48e5,71,74,76,59,66,70,67,78,1,3
202697,J. Stephens,Southampton,23,185,75,England,3e6,37e3,63e5,71,79,61,41,55,62,72,69,1,2
184777,E. Herrera,Rangers,28,187,86,Mexico,24e5,39e3,44e5,71,71,51,71,62,60,37,81,1,2
200138,M. Hector,Hull City,24,193,82,Jamaica,28e5,7e3,58e5,71,77,68,47,50,54,69,79,1,2
138698,A. Abdi,Sheffield Wednesday,30,180,75,Switzerland,22e5,36e3,43e5,71,71,64,66,73,72,55,62,2,3
227530,D. Lemos,Club Atlético Patronato,28,178,82,Argentina,19e5,8e3,28e5,71,71,67,40,60,62,72,78,1,2
200395,M. Silva,Real Salt Lake,28,185,83,Uruguay,22e5,6e3,33e5,71,72,49,35,48,51,70,78,1,2
203211,Nenê Bonilha,Vitória Setúbal,25,175,69,Brazil,29e5,7e3,64e5,71,74,73,61,70,75,55,58,1,3
211147,V. Lazaro,Hertha BSC Berlin,21,178,75,Austria,37e5,17e3,NA,71,80,89,69,67,76,55,68,1,4
190667,M. Terrazzino,SC Freiburg,26,176,74,Germany,28e5,17e3,52e5,71,72,75,64,69,74,33,60,1,3
210380,D. Diamantakos,VfL Bochum,24,182,81,Greece,31e5,13e3,53e5,71,75,76,71,58,70,25,72,1,3
217036,Álex Moreno,Rayo Vallecano,24,179,68,Spain,27e5,7e3,49e5,71,77,75,60,67,73,67,56,1,3
235212,A. Hakimi,Real Madrid CF,18,179,68,Morocco,3e6,37e3,67e5,71,81,77,59,64,72,66,70,1,2
209613,P. Iemmello,Benevento Calcio,25,179,74,Italy,3e6,34e3,NA,71,74,84,68,58,69,22,63,1,3
214733,M. Cerato,Club León,29,171,68,Argentina,23e5,23e3,39e5,71,71,91,60,62,73,22,56,1,4
224461,W. Montoya,Sevilla FC,23,175,73,Argentina,32e5,1e4,75e5,71,77,80,60,66,75,38,60,1,3
160205,M. Hostados,Colo-Colo,33,181,76,Chile,14e5,6e3,19e5,71,71,52,70,74,69,32,67,1,3
239053,F. Valverde,RC Deportivo de La Coruña,18,181,74,Uruguay,48e5,44e3,NA,71,85,67,67,67,67,55,56,1,3
188621,A. Meijers,ADO Den Haag,29,176,77,Netherlands,18e5,9e3,26e5,71,71,75,54,68,72,67,71,1,3
197838,Juninho,Chicago Fire Soccer Club,28,171,67,Brazil,24e5,16e3,NA,71,71,69,67,71,71,64,65,1,3
198350,D. Bentley,Brentford,23,188,72,England,24e5,18e3,5e6,71,77,73,68,64,74,44,72,1,1
215502,B. Drągowski,Fiorentina,19,188,74,Poland,42e5,11e3,97e5,71,86,68,68,70,74,44,71,1,1
227790,Jeong Seung Hyun,Sagan Tosu,23,188,89,Korea Republic,28e5,4e3,4e6,71,77,43,24,46,36,72,76,1,2
219087,S. Vegas,Monarcas Morelia,20,182,80,Chile,28e5,6e3,53e5,71,77,74,39,52,61,68,76,1,2
164559,C. Wondolowski,San Jose Earthquakes,34,183,75,United States,12e5,7e3,19e5,71,71,53,73,59,69,49,69,1,2
181455,A. Cissokho,Evkur Yeni Malatyaspor,29,181,75,France,18e5,11e3,36e5,71,71,75,59,61,62,73,75,2,2
189135,N. Calderón,U.N.A.M.,28,172,70,Mexico,24e5,16e3,4099999.9999999995,71,71,75,70,70,73,57,62,1,3
201936,Kim Jin Hyeon,Cerezo Osaka,29,192,82,Korea Republic,16e5,4e3,2e6,71,71,71,70,67,70,59,70,1,1
203216,Héctor,Deportivo Alavés,26,173,71,Spain,24e5,17e3,NA,71,74,79,45,61,73,68,68,1,3
138704,I. Cissokho,Amiens SC Football,32,173,73,Senegal,13e5,13e3,26e5,71,71,70,55,66,70,67,71,1,3
205008,Adryan,FC Sion,22,175,70,Brazil,32e5,13e3,55e5,71,77,76,63,69,76,29,55,1,4
212432,Jo Hyeon Woo,Daegu FC,25,189,73,Korea Republic,21e5,4e3,28e5,71,74,72,73,59,68,50,71,1,1
157392,B. Assou-Ekotto,FC Metz,33,178,70,Cameroon,9e5,1e4,18e5,71,71,69,55,72,71,69,71,2,2
140497,R. Wallace,Sheffield Wednesday,32,167,64,Scotland,18e5,36e3,35e5,71,71,75,65,71,71,45,53,1,3
214993,P. Alvarado,Defensa y Justicia,31,182,81,Argentina,16e5,9e3,23e5,71,71,58,35,49,59,72,72,1,2
175313,E. Fejzullahu,Kalmar FF,29,180,80,Kosovo,24e5,5e3,3e6,71,71,72,69,63,68,36,73,1,3
216530,P. Velázquez,Necaxa,30,190,85,Paraguay,23e5,11e3,39e5,71,71,64,70,51,67,29,78,1,2
216531,Paulinho,SC Braga,24,187,81,Portugal,31e5,9e3,65e5,71,75,60,72,49,64,29,68,1,2
159955,P. Freitas Conceição,Santiago Wanderers,29,172,76,Chile,18e5,4e3,26e5,71,71,66,55,59,65,70,70,1,2
226515,Andrei Girotto,FC Nantes,25,186,77,Brazil,26e5,14e3,53e5,71,75,67,62,64,67,73,65,1,2
234195,D. Warmerdam,FC Groningen,21,180,73,Netherlands,3e6,6e3,51e5,71,79,71,63,69,73,66,74,1,2
187859,B. Saré,CF Os Belenenses,27,185,77,Burkina Faso,23e5,5e3,5e6,71,73,72,61,56,63,72,80,1,2
191443,F. Mancinelli,Club Atlético Huracán,35,181,80,Argentina,55e4,7e3,825e3,71,71,48,43,50,60,71,75,1,2
192467,F. Bećiraj,Dinamo Moscow,29,188,82,Montenegro,24e5,26e3,38e5,71,71,77,71,54,69,27,76,1,2
229332,Campillo,CD Lugo,26,176,70,Spain,29e5,7e3,49e5,71,74,64,72,70,69,57,64,1,3
172756,T. Jodłowiec,Legia Warszawa,31,189,91,Poland,16e5,7e3,22e5,71,71,54,50,64,60,69,84,1,2
160213,J. Canderio,CD Huachipato,25,175,70,Chile,26e5,6e3,36e5,71,71,67,66,65,69,56,54,1,3
181205,A. Hloušek,Legia Warszawa,28,187,76,Czech Republic,19e5,8e3,26e5,71,71,72,59,67,66,68,78,1,3
125397,H. Arıkan,Osmanlıspor,34,192,93,Turkey,95e4,1e4,19e5,71,71,74,63,62,76,44,73,1,1
213718,B. Acosta,SK Brann,30,182,92,Costa Rica,18e5,5e3,22e5,71,71,58,45,44,52,69,83,1,2
226518,A. Milić,KV Oostende,23,191,81,Croatia,27e5,9e3,42e5,71,76,46,41,64,51,70,73,1,2
230358,Tramontinaldo,Cruzeiro,33,175,71,Brazil,9e5,18e3,17e5,71,71,67,50,70,67,70,56,1,2
192982,Felipe Silva,Sanfrecce Hiroshima,27,171,76,Brazil,25e5,1e4,31e5,71,71,68,61,64,75,23,59,1,3
206295,G. Terziev,NA,25,183,72,Bulgaria,0,0,NA,71,76,73,27,44,40,73,70,1,2
211927,Kwon Chang Hoon,Dijon FCO,23,174,69,Korea Republic,32e5,12e3,7e6,71,77,67,69,70,72,57,71,1,3
217047,A. Godoy,San Jose Earthquakes,27,182,75,Panama,24e5,6e3,38e5,71,74,48,56,65,68,62,76,1,2
202968,Yun Il Lok,FC Seoul,25,178,65,Korea Republic,28e5,7e3,37e5,71,72,80,65,65,73,43,71,1,2
210136,T. Kędziora,NA,23,183,73,Poland,0,0,NA,71,79,77,45,65,64,70,72,1,2
148696,E. Ruud,Odds BK,33,182,76,Norway,9e5,4e3,11e5,71,71,67,59,71,65,68,78,1,2
152536,B. Johnson,Derby County,30,178,68,England,18e5,33e3,33e5,71,71,58,75,67,67,68,82,1,3
153048,M. Eikrem,Malmö FF,26,184,69,Norway,25e5,6e3,33e5,71,71,59,68,78,71,47,44,1,2
162776,I. Abaev,FC Rostov,35,193,90,Russia,55e4,11e3,88e4,71,71,70,68,69,72,40,71,1,1
231640,Javi Ontiveros,Málaga CF,19,172,68,Spain,44e5,9e3,121e5,71,84,72,68,70,75,25,40,1,3
171992,Juan Carlos,Real Oviedo,29,182,76,Spain,18e5,6e3,31e5,71,72,74,65,59,77,53,66,1,1
190424,E. Adu,Akhisar Belediyespor,26,178,67,Ghana,25e5,13e3,5e6,71,71,47,40,69,74,64,54,1,2
192728,M. Hartmann,FC Ingolstadt 04,31,183,77,Germany,21e5,18e3,33e5,71,71,74,73,62,71,26,76,2,2
198617,D. Drexler,Holstein Kiel,27,182,71,Germany,25e5,1e4,38e5,71,71,78,61,68,73,26,55,1,3
205529,L. Antei,Benevento Calcio,25,188,77,Italy,25e5,28e3,NA,71,74,55,27,41,47,73,70,1,2
160217,R. Verenas,CD Huachipato,33,186,82,Chile,15e5,7e3,21e5,71,71,64,71,62,73,37,71,1,3
176345,Kwoun Sun Tae,Kashima Antlers,32,184,85,Korea Republic,14e5,7e3,18e5,71,71,71,70,65,70,43,70,1,1
199386,B. Linssen,Vitesse,26,170,70,Netherlands,25e5,1e4,38e5,71,71,80,73,63,74,37,69,1,3
202458,N. Foor,Vitesse,25,172,66,Netherlands,31e5,9e3,48e5,71,75,79,69,67,74,45,51,1,3
206042,J. Dezi,Parma,25,178,69,Italy,3e6,35e3,NA,71,75,74,60,66,70,58,68,1,2
176346,Choi Chul Soon,Jeonbuk Hyundai Motors,30,173,70,Korea Republic,17e5,8e3,22e5,71,71,72,46,64,66,70,74,1,2
205531,V. Verre,Sampdoria,23,181,70,Italy,34e5,2e4,65e5,71,79,70,60,67,72,53,66,1,3
216283,Danilo,VfL Bochum,25,170,72,Brazil,24e5,12e3,4099999.9999999995,71,74,75,56,62,72,68,69,1,3
155355,Lee Chung Yong,Crystal Palace,28,180,68,Korea Republic,24e5,36e3,46e5,71,71,72,63,71,72,50,61,2,4
230107,L. Coulibaly,Angers SCO,21,175,67,Mali,33e5,13e3,73e5,71,78,77,58,66,72,66,69,1,3
232411,C. Nkunku,Paris Saint-Germain,19,178,68,France,39e5,25e3,8e6,71,82,75,60,69,74,62,58,1,3
201436,D. Kulakov,FC Ural,31,182,76,Ukraine,16e5,21e3,24e5,71,71,77,54,73,69,65,70,1,3
229084,R. Herrera,Pachuca,28,185,83,Uruguay,19e5,2e4,33e5,71,71,70,39,47,47,69,79,1,2
229596,M. Etame,Alanyaspor,28,180,77,Cameroon,24e5,12e3,48e5,71,71,78,70,65,70,42,77,1,3
139229,C. Salcido,Guadalajara,37,176,80,Mexico,325e3,23e3,553e3,71,71,44,57,67,63,69,75,2,2
145117,Dorca,AD Alcorcón,34,182,77,Spain,725e3,8e3,12e5,71,71,42,59,66,62,67,76,1,2
217565,Jubal,Vitória Guimarães,23,187,80,Brazil,28e5,6e3,64e5,71,77,62,29,43,44,72,69,1,2
158685,Defendi,CD Aves,31,190,83,Brazil,16e5,9e3,34e5,71,71,42,30,47,49,72,70,1,2
228829,M. Roberts,Birmingham City,26,193,81,England,24e5,19e3,47e5,71,73,58,24,39,46,70,73,1,2
195037,D. Batth,Wolverhampton Wanderers,26,191,90,England,24e5,31e3,47e5,71,73,34,23,40,39,71,81,1,2
201438,H. Van Der Bruggen,KV Kortrijk,24,181,73,Belgium,31e5,1e4,49e5,71,76,55,62,70,67,63,68,1,2
220638,Luismi,Real Valladolid,25,179,79,Spain,28e5,7e3,51e5,71,78,59,32,54,54,72,78,1,2
223966,Vítor Bruno,Boavista FC,27,171,69,Portugal,2e6,6e3,4099999.9999999995,71,71,80,62,65,67,67,66,1,3
190942,K. Hansen,FC Midtjylland,28,184,74,Denmark,22e5,19e3,3e6,71,72,72,43,66,59,70,73,1,2
230367,Tony Muttinho,Botafogo de Futebol e Regatas,33,183,80,Brazil,9e5,12e3,17e5,71,71,70,48,64,64,70,72,1,3
193247,H. Lindner,Grasshopper Club Zürich,26,187,80,Austria,21e5,11e3,31e5,71,74,75,65,64,74,40,67,1,1
208096,T. Eisfeld,VfL Bochum,24,177,76,Germany,32e5,12e3,53e5,71,76,70,61,71,71,29,59,1,3
212449,M. Pavlović,Angers SCO,27,194,81,Croatia,22e5,15e3,46e5,71,72,31,56,47,52,68,82,1,2
138722,B. Jones,Sunderland,30,180,77,England,17e5,8e3,33e5,71,71,64,55,61,69,73,73,1,2
219106,F. Al Berahim,Al Ittihad,30,195,73,Kuwait,18e5,24e3,29e5,71,71,58,54,71,67,66,71,1,2
163810,R. Almer,FK Austria Wien,33,194,89,Austria,12e5,12e3,17e5,71,71,69,71,67,68,35,72,1,1
193250,M. Leovac,PAOK Thessaloniki,28,180,72,Croatia,19e5,1e3,4099999.9999999995,71,71,79,47,64,69,68,73,1,2
189923,C. Nhamoinesu,Sparta Praha,31,185,78,Zimbabwe,16e5,1e3,34e5,71,71,85,33,58,62,69,74,1,2
138468,D. Rozehnal,KV Oostende,36,191,80,Czech Republic,325e3,8e3,488e3,71,71,32,42,58,45,74,68,2,2
209892,B. Rabello,U.N.A.M.,23,166,64,Chile,32e5,14e3,NA,71,77,73,64,70,74,33,50,1,3
222692,B. Schmitz,RB Leipzig,22,182,75,Germany,25e5,28e3,44e5,71,74,69,50,64,65,69,69,1,2
225252,J. Duque,CD Los Millionarios Bogota,25,174,68,Colombia,26e5,3e3,38e5,71,75,67,40,58,60,70,71,1,2
234980,Y. Shakhov,PAOK Thessaloniki,26,187,80,Ukraine,29e5,1e3,65e5,71,73,72,68,64,70,59,70,1,3
185316,T. Rogne,IFK Göteborg,27,191,86,Norway,23e5,5e3,31e5,71,73,49,28,51,49,72,72,1,2
206565,J. Walker,Heart of Midlothian,24,175,70,Scotland,31e5,6e3,56e5,71,75,85,65,67,73,41,62,1,3
209381,N. Verdier,KAS Eupen,30,187,76,France,23e5,1e4,33e5,71,71,84,72,57,66,26,68,1,2
216549,A. Sørloth,FC Midtjylland,21,194,90,Norway,33e5,17e3,5e6,71,77,79,69,55,66,25,74,1,2
153061,G. Colman,Rosario Central,32,175,72,Argentina,18e5,12e3,27e5,71,71,58,63,76,71,51,57,1,3
185061,J. Morales,FC Dallas,37,175,64,Argentina,8e5,5e3,12e5,71,71,59,73,73,67,40,56,1,4
212710,Joel Pereira,Manchester United,21,188,70,Portugal,37e5,34e3,91e5,71,84,69,74,63,72,43,68,1,1
153062,V. Figueroa,Newell's Old Boys,33,168,63,Argentina,14e5,12e3,2e6,71,71,79,66,72,73,45,55,1,4
